0.00	0.00
1.00	0.01
1.51	0.02
2.13	0.03
3.18	0.07
4.15	0.10
5.45	0.15
6.75	0.20
7.83	0.26
8.72	0.32
10.33	0.48
10.87	0.54
11.31	0.59
11.77	0.64
12.11	0.68
13.03	0.78
14.68	0.95
15.28	1.00
15.98	1.06
17.40	1.16
18.31	1.22
19.49	1.27
20.51	1.32
22.33	1.37
24.87	1.43
26.62	1.46
29.99	1.51
33.97	1.55
40.72	1.61
66.30	1.71
92.63	1.75
154.28	1.80
267.35	1.84
498.71	1.89
951.62	1.93
1943.64	1.97
4446.31	2.00
9720.58	2.01

