0.647427	0.015
1.25571	0.03
1.78572	0.043
2.1983	0.053
2.46738	0.06
2.61911	0.065
2.6927	0.068
2.72737	0.07
2.75663	0.072
2.79124	0.075
2.83626	0.078
2.89675	0.082
2.97585	0.087
3.06901	0.094
3.16977	0.101
3.27165	0.109
3.3782	0.118
3.53301	0.133
3.7897	0.162
4.20187	0.21
4.80388	0.281
5.55312	0.368
6.38773	0.46
7.24587	0.546
8.07067	0.618
8.82532	0.674
9.478	0.718
9.99688	0.749
10.3692	0.77
10.6583	0.785
10.9467	0.797
11.3166	0.809
11.8401	0.827
12.5471	0.848
13.4572	0.872
14.5898	0.899
15.9672	0.927
17.6226	0.956
19.592	0.984
21.9112	1.012
24.5874	1.038
27.5126	1.063
30.5497	1.085
33.562	1.104
36.4489	1.12
39.2561	1.133
42.0654	1.145
44.9589	1.155
48.1653	1.165
52.5005	1.175
58.9269	1.187
68.4071	1.201
82.08	1.217
101.79	1.237
129.557	1.257
167.402	1.279
219.173	1.302
296.033	1.325
410.972	1.349
576.978	1.373
801.549	1.397
1070.2	1.421
1362.96	1.443
1659.84	1.461
1944.36	1.475
2214.01	1.485
2469.74	1.493
2712.54	1.498
2949.78	1.503
3214.43	1.507
3545.89	1.511
3983.54	1.515
4547.37	1.52
5179.87	1.525
5804.13	1.53
6343.25	1.534
6771.71	1.537
7269.63	1.539
8068.52	1.54
9399.87	1.543
11419.3	1.547
13979	1.551
16855.3	1.556
19824.3	1.56
22685.1	1.565
25327.7	1.568
27664.6	1.571
29608.3	1.574
31146.7	1.576
32567.4	1.578
34233.2	1.58
36507	1.583
39623.6	1.586
43306.7	1.591
47151.9	1.596
50755.1	1.601
53813.3	1.604
56429.8	1.608
58809.5	1.611
61157.1	1.614
63761.7	1.617
67250.5	1.621
72335.2	1.628
79727.2	1.637
89813.8	1.65
101685	1.665
114107	1.681
125844	1.696
136032	1.708
145282	1.72
154575	1.732
164890	1.745
177005	1.76
190885	1.777
206292	1.797
222988	1.818
240560	1.84
257908	1.862
273755	1.882
286827	1.898
296231	1.91
302605	1.918
306969	1.924
310344	1.928
313629	1.932
317236	1.937
321460	1.942
326592	1.948
334341	1.958
352087	1.98
388623	2.026
452746	2.107
550268	2.229
675077	2.386
818076	2.566
970170	2.757
