0.00	0.00
0.99	0.00
2.27	0.00
3.10	0.01
4.01	0.01
4.94	0.01
5.85	0.01
6.67	0.02
8.14	0.02
9.54	0.03
10.89	0.03
14.31	0.05
17.45	0.08
19.40	0.10
23.95	0.14
27.81	0.17
31.94	0.19
38.93	0.22
47.84	0.24
60.93	0.27
70.22	0.28
92.48	0.30
125.88	0.31
148.95	0.32
199.69	0.33
250.52	0.33
320.50	0.34
367.40	0.34
427.22	0.34
503.81	0.35
598.46	0.35
702.12	0.35
889.93	0.35
1034.26	0.35
1151.19	0.35
1342.57	0.36
1631.76	0.36

