0.00	0.00
10.00	0.00
79.17	0.00
160.05	0.00
400.05	0.01
557.17	0.01
878.60	0.02
1053.07	0.03
1308.76	0.03
1609.71	0.04
1990.15	0.05
2447.62	0.06
3105.20	0.07
4021.60	0.09
4794.61	0.11
5775.39	0.13
7138.62	0.15
8509.78	0.18
10302.13	0.20
11782.94	0.22
13757.46	0.24
15254.59	0.26
17178.00	0.28
19343.67	0.30
21447.04	0.31
25961.25	0.34
27907.63	0.34

