0.00	0.00
10.00	0.00
79.42	0.03
153.99	0.07
218.84	0.12
269.12	0.16
301.62	0.19
366.33	0.27
453.29	0.39
604.09	0.56
751.97	0.71
959.04	0.85
1172.84	0.95
1589.16	1.09
1846.70	1.14
2234.49	1.20
2672.91	1.24
3343.73	1.28
4879.53	1.36
6576.92	1.42
8355.75	1.46
11408.97	1.53
13921.16	1.57
19524.65	1.61

